technique,technique_label,image,label,confidence_score,best_gt_iou,matched_gt_index,reason,roi_id,seed_roi_id,source_roi_ids,x,y,width,height
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.4143817720993749,0.27187570505536346,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,2,2,196.0,655.0,103.0,90.0
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.08079596727984367,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,8,8,180.0,430.0,3.0,90.0
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.07185727131910526,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,9,9,417.0,325.0,7.0,90.0
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.06064611541366702,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,7,7,235.0,335.0,14.0,90.0
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.05511878554594535,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,4,4,250.0,254.0,159.0,112.0
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.05110179834588435,0.07239651837139437,0,no_gt_match_or_lower_confidence_on_same_gt,NMS9,11,11,192.0,537.0,91.0,90.0
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.0073461406498558455,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,1,1,212.0,428.0,148.0,104.0
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.007159687735561493,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,10,10,278.0,448.0,91.0,90.0
nms,NMS,5466_1178121802_02_WRI-L2_M013.png,FP,0.006597845020666187,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,6,6,174.0,425.0,97.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,TP,0.9671246367218768,0.5269799038221771,0,matched_gt_highest_confidence,NMS1,15,15,174.0,584.0,91.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.7528857539899481,0.07135441041857682,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,3,3,134.0,545.0,122.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.5628831836623239,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,9,9,114.0,425.0,97.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.5531193841185769,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,6,6,60.0,535.0,59.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.12403923774030975,0.17010440972493635,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,1,1,71.0,614.0,160.0,112.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.09548089988056305,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,2,2,61.0,717.0,150.0,106.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.09392318483172332,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,5,5,99.0,305.0,122.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.08134021806306395,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,11,11,91.0,469.0,9.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.055428554604668695,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,10,10,269.0,715.0,12.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.046170563302831036,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,14,14,241.0,395.0,91.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.04480933736834757,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,7,7,33.0,315.0,30.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.004621589358857788,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,4,4,130.0,784.0,130.0,92.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.004519549380933602,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,16,16,171.0,818.0,91.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.003094986209025366,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS14,8,8,283.0,715.0,48.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.0018333260132652382,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS15,12,12,45.0,361.0,44.0,90.0
nms,NMS,5474_0834280982_01_WRI-L2_M003.PNG,FP,0.0011398227612221356,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS16,13,13,176.0,477.0,91.0,90.0
nms,NMS,5474_0836354168_04_WRI-L2_M003.png,FP,0.6463697006427582,0.34813892623529474,0,no_gt_match_or_lower_confidence_on_same_gt,NMS1,1,"1,6",169.0,385.0,94.0,90.0
nms,NMS,5474_0836354168_04_WRI-L2_M003.png,FP,0.1175034227883948,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,3,3,143.0,615.0,114.0,90.0
nms,NMS,5474_0836354168_04_WRI-L2_M003.png,FP,0.09329213912696631,1.573908109111187e-07,0,no_gt_match_or_lower_confidence_on_same_gt,NMS3,2,2,154.0,515.0,109.0,90.0
nms,NMS,5474_0836354168_04_WRI-L2_M003.png,FP,0.04968086527728513,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,143.0,281.0,7.0,90.0
nms,NMS,5474_0836354168_04_WRI-L2_M003.png,FP,0.001976096444854044,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,5,5,180.0,296.0,87.0,90.0
nms,NMS,5474_0881416362_05_WRI-R2_M005.PNG,IGNORE,0.9846473076251397,0.47935525596032463,0,overlap_ge_ignore_iou_with_found_gt,NMS1,3,3,208.0,385.0,80.0,90.0
nms,NMS,5474_0881416362_05_WRI-R2_M005.PNG,TP,0.8546104094230363,0.5948309952155064,0,matched_gt_highest_confidence,NMS2,7,7,213.0,410.0,58.0,90.0
nms,NMS,5474_0881416362_05_WRI-R2_M005.PNG,FP,0.44274934861710763,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,5,5,462.0,679.0,30.0,90.0
nms,NMS,5474_0881416362_05_WRI-R2_M005.PNG,FP,0.24613983776084128,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,1,1,455.0,693.0,38.0,114.0
nms,NMS,5474_0881416362_05_WRI-R2_M005.PNG,FP,0.11469762575637314,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,6,6,205.0,295.0,70.0,90.0
nms,NMS,5474_0881416362_05_WRI-R2_M005.PNG,FP,0.04839788128225845,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,4,4,206.0,645.0,77.0,90.0
nms,NMS,5474_0881416362_05_WRI-R2_M005.PNG,FP,0.00637255165810568,0.027633401152959973,0,no_gt_match_or_lower_confidence_on_same_gt,NMS7,2,2,210.0,487.0,65.0,166.0
nms,NMS,5476_0960726583_01_WRI-R1_M009.png,TP,0.7745474840475168,0.5179714031361939,0,matched_gt_highest_confidence,NMS1,12,12,203.0,527.0,91.0,90.0
nms,NMS,5476_0960726583_01_WRI-R1_M009.png,FP,0.40751008673448313,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,4,4,339.0,455.0,97.0,90.0
nms,NMS,5476_0960726583_01_WRI-R1_M009.png,FP,0.12082620477787602,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,"3,6",158.0,281.0,139.0,98.0
nms,NMS,5476_0960726583_01_WRI-R1_M009.png,FP,0.06354832495841602,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,10,10,150.0,352.0,91.0,90.0
nms,NMS,5476_0960726583_01_WRI-R1_M009.png,FP,0.05324835122534051,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,9,9,343.0,268.0,42.0,90.0
nms,NMS,5476_0960726583_01_WRI-R1_M009.png,FP,0.035682854429907124,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,5,"5,8",376.0,675.0,62.0,90.0
nms,NMS,5476_0960726583_01_WRI-R1_M009.png,FP,0.03442179717234925,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,13,13,135.0,226.0,20.0,90.0
nms,NMS,5476_0960726583_01_WRI-R1_M009.png,FP,0.00827545656834888,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,1,"1,2",218.0,405.0,98.0,90.0
nms,NMS,5476_0960726583_01_WRI-R1_M009.png,FP,0.007618687289641776,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,7,"7,11",334.0,427.0,91.0,90.0
nms,NMS,5489_0628153015_04_WRI-R2_M006.png,TP,0.9810694243101795,0.5476673055019426,0,matched_gt_highest_confidence,NMS1,6,6,178.0,447.0,70.0,90.0
nms,NMS,5489_0628153015_04_WRI-R2_M006.png,FP,0.1875898934064597,0.19745819082670832,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,185.0,375.0,109.0,90.0
nms,NMS,5489_0628153015_04_WRI-R2_M006.png,FP,0.07746441695663983,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,5,5,211.0,218.0,91.0,90.0
nms,NMS,5489_0628153015_04_WRI-R2_M006.png,FP,0.07005628953447066,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,2,2,173.0,545.0,65.0,90.0
nms,NMS,5489_0628153015_04_WRI-R2_M006.png,FP,0.022097489780690312,0.027786320267874465,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,4,4,206.0,346.0,91.0,90.0
nms,NMS,5489_0628153015_04_WRI-R2_M006.png,FP,0.00795649535404001,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,3,3,201.0,252.0,91.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,TP,0.6775991448535402,0.5478707734491868,0,matched_gt_highest_confidence,NMS1,13,13,339.0,468.0,91.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.45974359536160075,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,2,2,224.0,721.0,141.0,98.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.3890530499646797,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,5,5,325.0,565.0,74.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,IGNORE,0.3616534494015977,0.48238294469895326,0,overlap_ge_ignore_iou_with_found_gt,NMS4,15,15,314.0,455.0,91.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.32279373724649246,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,9,9,497.0,369.0,63.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.07372488007351231,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,7,7,493.0,267.0,7.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.07053895887621368,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,3,3,497.0,305.0,53.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.06701287872331861,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,12,12,186.0,770.0,91.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.0439514514935599,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,8,8,394.0,715.0,23.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.027517137141085092,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS10,6,6,315.0,775.0,69.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.023202091222003497,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,4,"4,16",322.0,685.0,68.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.020477021641386758,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,1,"1,10",317.0,344.0,130.0,92.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.006890661885547342,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS13,14,14,516.0,741.0,47.0,90.0
nms,NMS,5533_1116362310_04_WRI-R2_F010.png,FP,0.00020679710031308975,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS14,11,11,196.0,669.0,64.0,90.0
nms,NMS,5534_1110536297_02_WRI-L2_M012.PNG,TP,0.5287037809332426,0.5557261314690507,0,matched_gt_highest_confidence,NMS1,8,8,211.0,421.0,91.0,90.0
nms,NMS,5534_1110536297_02_WRI-L2_M012.PNG,FP,0.489465906168898,0.029695144875321367,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,2,2,194.0,504.0,86.0,90.0
nms,NMS,5534_1110536297_02_WRI-L2_M012.PNG,FP,0.48850554087467163,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,221.0,252.0,163.0,114.0
nms,NMS,5534_1110536297_02_WRI-L2_M012.PNG,FP,0.20253180427164752,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,7,7,219.0,233.0,91.0,90.0
nms,NMS,5534_1110536297_02_WRI-L2_M012.PNG,FP,0.17073343490613402,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,4,4,194.0,644.0,71.0,90.0
nms,NMS,5534_1110536297_02_WRI-L2_M012.PNG,FP,0.09539860358567881,2.243634027472079e-06,0,no_gt_match_or_lower_confidence_on_same_gt,NMS6,1,"1,5",189.0,340.0,139.0,98.0
nms,NMS,5534_1110536297_02_WRI-L2_M012.PNG,FP,0.08236134840177234,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,6,230.0,307.0,91.0,90.0
nms,NMS,5534_1110536297_02_WRI-L2_M012.PNG,FP,0.0058994926708339805,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,9,9,296.0,224.0,91.0,90.0
nms,NMS,5537_0386455412_01_WRI-R2_F006.PNG,TP,0.9826358956559714,0.5060828434247169,0,matched_gt_highest_confidence,NMS1,5,5,221.0,409.0,66.0,90.0
nms,NMS,5537_0386455412_01_WRI-R2_F006.PNG,FP,0.9749659197620951,0.5317690026150923,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,2,2,212.0,385.0,87.0,90.0
nms,NMS,5537_0386455412_01_WRI-R2_F006.PNG,FP,0.035731394140009365,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,241.0,255.0,28.0,90.0
nms,NMS,5537_0386455412_01_WRI-R2_F006.PNG,FP,0.011244377068180397,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,3,3,236.0,525.0,61.0,90.0
nms,NMS,5537_0386455412_01_WRI-R2_F006.PNG,FP,0.0027611476299121886,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,1,1,212.0,295.0,76.0,90.0
nms,NMS,5552_0231280543_01_WRI-R2_M005.PNG,TP,0.8205811741988677,0.6165663050181195,0,matched_gt_highest_confidence,NMS1,4,4,101.0,372.0,91.0,90.0
nms,NMS,5552_0231280543_01_WRI-R2_M005.PNG,FP,0.37050853523479943,0.1671950833248935,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,1,1,110.0,423.0,135.0,94.0
nms,NMS,5552_0231280543_01_WRI-R2_M005.PNG,FP,0.2659146293851285,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,2,2,117.0,265.0,108.0,90.0
nms,NMS,5552_0231280543_01_WRI-R2_M005.PNG,FP,0.017014388015649477,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,3,3,132.0,169.0,91.0,90.0
nms,NMS,5552_0231280543_01_WRI-R2_M005.PNG,FP,0.0013353177887884757,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,5,5,170.0,169.0,91.0,90.0
nms,NMS,5613_0925004359_01_WRI-R2_F012.PNG,TP,0.9900685866167502,0.5801447714096902,0,matched_gt_highest_confidence,NMS1,1,"1,11",144.0,475.0,116.0,90.0
nms,NMS,5613_0925004359_01_WRI-R2_F012.PNG,FP,0.3178113977052525,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,10,10,172.0,231.0,78.0,90.0
nms,NMS,5613_0925004359_01_WRI-R2_F012.PNG,FP,0.14446823452714516,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,156.0,645.0,75.0,90.0
nms,NMS,5613_0925004359_01_WRI-R2_F012.PNG,FP,0.09306807750718303,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,9,9,133.0,385.0,91.0,90.0
nms,NMS,5613_0925004359_01_WRI-R2_F012.PNG,FP,0.06124901014431042,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,7,"7,2",197.0,358.0,35.0,90.0
nms,NMS,5613_0925004359_01_WRI-R2_F012.PNG,FP,0.0601530784293157,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,6,6,265.0,695.0,1.0,90.0
nms,NMS,5613_0925004359_01_WRI-R2_F012.PNG,FP,0.05405620480839573,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,8,8,116.0,251.0,17.0,90.0
nms,NMS,5613_0925004359_01_WRI-R2_F012.PNG,FP,0.023029572503107776,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,5,5,78.0,245.0,59.0,90.0
nms,NMS,5613_0925004359_01_WRI-R2_F012.PNG,FP,0.005830073199275625,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,4,4,177.0,285.0,77.0,90.0
nms,NMS,5614_0382067224_01_WRI-L2_F010.png,TP,0.6641984211057497,0.5697031325813505,0,matched_gt_highest_confidence,NMS1,3,3,294.0,489.0,126.0,90.0
nms,NMS,5614_0382067224_01_WRI-L2_F010.png,FP,0.590295572296236,0.0927529409249152,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,5,5,286.0,609.0,124.0,90.0
nms,NMS,5614_0382067224_01_WRI-L2_F010.png,FP,0.22025972917274686,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,1,1,326.0,359.0,94.0,90.0
nms,NMS,5614_0382067224_01_WRI-L2_F010.png,FP,0.16354165132158485,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,8,8,329.0,318.0,91.0,90.0
nms,NMS,5614_0382067224_01_WRI-L2_F010.png,TP,0.14931309219042152,0.5141642329792232,1,matched_gt_highest_confidence,NMS5,10,10,346.0,515.0,91.0,90.0
nms,NMS,5614_0382067224_01_WRI-L2_F010.png,FP,0.14745706324952645,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,7,7,385.0,287.0,91.0,90.0
nms,NMS,5614_0382067224_01_WRI-L2_F010.png,FP,0.06116329533222558,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,4,4,268.0,728.0,132.0,92.0
nms,NMS,5614_0382067224_01_WRI-L2_F010.png,FP,0.01853303017402682,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,2,2,269.0,829.0,121.0,90.0
nms,NMS,5614_0382067224_01_WRI-L2_F010.png,FP,0.00333669301956669,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,6,"6,9",313.0,402.0,91.0,90.0
nms,NMS,5626_0900518003_02_WRI-R2_F006.PNG,TP,0.896245394420578,0.6090739922528571,0,matched_gt_highest_confidence,NMS1,1,1,189.0,375.0,108.0,90.0
nms,NMS,5626_0900518003_02_WRI-R2_F006.PNG,FP,0.14267207383144845,0.07174507884107538,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,2,2,186.0,324.0,89.0,90.0
nms,NMS,5626_0900518003_02_WRI-R2_F006.PNG,FP,0.09866229950002549,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,147.0,182.0,91.0,90.0
nms,NMS,5626_0900518003_02_WRI-R2_F006.PNG,FP,0.07320184315525673,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,197.0,205.0,91.0,90.0
nms,NMS,5642_0300991869_04_WRI-R1_M010.PNG,TP,0.7934292205295376,0.6937765730744382,0,matched_gt_highest_confidence,NMS1,1,1,157.0,503.0,166.0,116.0
nms,NMS,5642_0300991869_04_WRI-R1_M010.PNG,FP,0.1269942851110313,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS2,2,2,354.0,526.0,54.0,90.0
nms,NMS,5642_0300991869_04_WRI-R1_M010.PNG,FP,0.010437520029330235,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,5,5,347.0,479.0,67.0,90.0
nms,NMS,5642_0300991869_04_WRI-R1_M010.PNG,FP,0.005869512035328073,0.19728162124362908,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,185.0,481.0,91.0,90.0
nms,NMS,5642_0300991869_04_WRI-R1_M010.PNG,FP,0.0009585266914334564,0.07210358821334502,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,3,3,222.0,452.0,91.0,90.0
nms,NMS,5643_0898771639_01_WRI-R1_M016.PNG,FP,0.6803865718506612,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS1,2,2,262.0,464.0,132.0,92.0
nms,NMS,5643_0898771639_01_WRI-R1_M016.PNG,TP,0.30338671939576145,0.5772218321627092,0,matched_gt_highest_confidence,NMS2,3,3,277.0,632.0,136.0,96.0
nms,NMS,5643_0898771639_01_WRI-R1_M016.PNG,FP,0.2186181468434018,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,4,306.0,755.0,98.0,90.0
nms,NMS,5643_0898771639_01_WRI-R1_M016.PNG,FP,0.16552518065734215,0.2831185137487153,0,no_gt_match_or_lower_confidence_on_same_gt,NMS4,8,8,353.0,579.0,91.0,90.0
nms,NMS,5643_0898771639_01_WRI-R1_M016.PNG,FP,0.1374977835217077,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,5,5,308.0,875.0,94.0,90.0
nms,NMS,5643_0898771639_01_WRI-R1_M016.PNG,FP,0.07029844164521765,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,6,6,266.0,361.0,7.0,90.0
nms,NMS,5643_0898771639_01_WRI-R1_M016.PNG,FP,0.06781717164693965,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,10,10,382.0,311.0,91.0,90.0
nms,NMS,5643_0898771639_01_WRI-R1_M016.PNG,FP,0.034570703584833044,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,9,9,305.0,439.0,91.0,90.0
nms,NMS,5643_0898771639_01_WRI-R1_M016.PNG,FP,0.01749472705131977,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS9,1,1,231.0,310.0,172.0,120.0
nms,NMS,5643_0898771639_01_WRI-R1_M016.PNG,FP,0.010979028766501064,0.02836128464235703,0,no_gt_match_or_lower_confidence_on_same_gt,NMS10,7,7,288.0,516.0,91.0,90.0
nms,NMS,5655_0803422185_01_WRI-R2_F010.png,TP,0.5292351546038027,0.6324057611623872,0,matched_gt_highest_confidence,NMS1,1,1,291.0,325.0,83.0,90.0
nms,NMS,5655_0803422185_01_WRI-R2_F010.png,FP,0.05021654231172699,0.18537897417171292,0,no_gt_match_or_lower_confidence_on_same_gt,NMS2,5,5,310.0,364.0,85.0,90.0
nms,NMS,5655_0803422185_01_WRI-R2_F010.png,FP,0.024192638266507284,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,3,3,324.0,445.0,78.0,90.0
nms,NMS,5655_0803422185_01_WRI-R2_F010.png,FP,0.013902607065418706,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,4,4,349.0,635.0,78.0,90.0
nms,NMS,5655_0803422185_01_WRI-R2_F010.png,FP,0.007244991966055685,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,2,2,367.0,795.0,85.0,90.0
nms,NMS,5664_1006579341_01_WRI-L2_F006.png,FP,0.8153359415646302,0.16540026757209644,0,no_gt_match_or_lower_confidence_on_same_gt,NMS1,1,1,122.0,375.0,94.0,90.0
nms,NMS,5664_1006579341_01_WRI-L2_F006.png,TP,0.47451718353014366,0.5548462979473207,0,matched_gt_highest_confidence,NMS2,7,7,144.0,440.0,61.0,90.0
nms,NMS,5664_1006579341_01_WRI-L2_F006.png,FP,0.08644142560428598,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS3,4,"4,8",153.0,255.0,126.0,90.0
nms,NMS,5664_1006579341_01_WRI-L2_F006.png,FP,0.05145595164549618,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,5,5,141.0,340.0,77.0,90.0
nms,NMS,5664_1006579341_01_WRI-L2_F006.png,FP,0.04801107885569357,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS5,3,3,146.0,555.0,60.0,90.0
nms,NMS,5664_1006579341_01_WRI-L2_F006.png,FP,0.019958992309573816,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,2,2,142.0,695.0,65.0,90.0
nms,NMS,5664_1006579341_01_WRI-L2_F006.png,FP,0.018395783075322313,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,6,6,155.0,232.0,91.0,90.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,IGNORE,0.9814142582629924,0.30039698996084147,0,overlap_ge_ignore_iou_with_found_gt,NMS1,14,14,250.0,423.0,91.0,90.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,TP,0.4699916582247958,0.5100426786189034,0,matched_gt_highest_confidence,NMS2,2,2,264.0,407.0,181.0,126.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.1389285826688914,0.18014603725355277,0,no_gt_match_or_lower_confidence_on_same_gt,NMS3,7,7,333.0,353.0,91.0,90.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.13529993324693085,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS4,6,"6,10",308.0,715.0,88.0,90.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.08638796049563469,0.05880573560710191,0,no_gt_match_or_lower_confidence_on_same_gt,NMS5,3,3,280.0,499.0,175.0,122.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.06795911138357001,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS6,8,8,519.0,764.0,9.0,90.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.0631356668310236,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS7,9,9,507.0,507.0,9.0,90.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.05325518062808588,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS8,5,"5,12",334.0,605.0,117.0,90.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.03720749713494941,0.1684285070392313,0,no_gt_match_or_lower_confidence_on_same_gt,NMS9,1,1,254.0,321.0,141.0,98.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.02052020178453375,0.12195822393535592,0,no_gt_match_or_lower_confidence_on_same_gt,NMS10,4,4,364.0,427.0,150.0,106.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.01713512700310734,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS11,11,11,456.0,319.0,64.0,90.0
nms,NMS,5733_0388429441_01_WRI-L2_M015.png,FP,0.005968296330126599,0.0,,no_gt_match_or_lower_confidence_on_same_gt,NMS12,13,13,264.0,284.0,91.0,90.0
